Time;MEAN;MAX;MIN;RANGE;KURT;SKEW;ALSC;INSC;RMSC;condition
48,2;10,78352657;11,91558838;9,820175171;2,095413208;-0,914796928;0,59447018;210001,6927;2264540,58;10,79605005;stress
48,21666667;10,78600622;11,91558838;9,820175171;2,095413208;-0,940223866;0,584513499;210001,695;2265061,305;10,79861797;stress
48,23333333;10,78865362;11,91558838;9,820175171;2,095413208;-0,965580269;0,572799165;210001,6846;2265617,259;10,80134332;stress
48,25;10,79144459;11,91558838;9,820175171;2,095413208;-0,989954552;0,559850786;210001,6854;2266203,363;10,80420139;stress
48,26666667;10,79427264;11,91558838;9,820175171;2,095413208;-1,013545713;0,546743049;210001,6862;2266797,255;10,80709382;stress
48,28333333;10,79707526;11,91558838;9,820175171;2,095413208;-1,036764331;0,533999842;210001,6932;2267385,804;10,80996372;stress
48,3;10,80044818;11,91558838;9,820175171;2,095413208;-1,060479275;0,521580334;210001,6827;2268094,117;10,81343181;stress
48,31666667;10,80384756;11,91558838;9,820175171;2,095413208;-1,083400358;0,509905332;210001,6838;2268807,987;10,81693491;stress
48,33333333;10,80722792;11,91558838;9,820175171;2,095413208;-1,105689525;0,498403078;210001,679;2269517,863;10,82041906;stress
48,35;10,81041514;11,91558838;9,820175171;2,095413208;-1,127671511;0,486125019;210001,6871;2270187,179;10,82369244;stress
48,36666667;10,81357652;11,91558838;9,820175171;2,095413208;-1,148333787;0,472888442;210001,6843;2270851,069;10,82692157;stress
48,38333333;10,81671406;11,91558838;9,820175171;2,095413208;-1,167261884;0,459231828;210001,7018;2271509,952;10,83011249;stress
48,4;10,81979994;11,91558838;9,820175171;2,095413208;-1,184601541;0,445522023;210001,7061;2272157,987;10,83324179;stress
48,41666667;10,82285282;11,91558838;9,820175171;2,095413208;-1,200339289;0,431835417;210001,7056;2272799,092;10,83632908;stress
48,43333333;10,82574766;11,91558838;9,820175171;2,095413208;-1,214939003;0,41854374;210001,7067;2273407,009;10,83925424;stress
48,45;10,82818111;11,91558838;9,820175171;2,095413208;-1,22985105;0,406808441;210001,7094;2273918,034;10,84172681;stress
48,46666667;10,83045189;11,91558838;9,820175171;2,095413208;-1,244424801;0,39582305;210001,7118;2274394,897;10,8440384;stress
48,48333333;10,83282037;11,91558838;9,820175171;2,095413208;-1,258688096;0,384482107;210001,714;2274892,277;10,84644656;stress
48,5;10,83546935;11,91558838;9,820175171;2,095413208;-1,272289693;0,37210798;210001,7121;2275448,564;10,84913024;stress
48,51666667;10,83839598;11,91558838;9,820175171;2,095413208;-1,285374329;0,358999592;210001,7118;2276063,156;10,85208846;stress
48,53333333;10,84138098;11,91558838;9,820175171;2,095413208;-1,29816999;0,345828362;210001,7092;2276690,005;10,85510531;stress
48,55;10,84418151;11,91558838;9,820175171;2,095413208;-1,311993059;0,333624999;210001,7097;2277278,117;10,85795079;stress
48,56666667;10,84705038;11,91558838;9,820175171;2,095413208;-1,32762831;0,323791956;210001,7134;2277880,58;10,86090346;stress
48,58333333;10,85009156;11,91558838;9,820175171;2,095413208;-1,342801628;0,313581823;210001,7184;2278519,228;10,86403023;stress
48,6;10,85316328;11,91558838;9,820175171;2,095413208;-1,356829375;0,301535684;210001,7157;2279164,288;10,86716271;stress
48,61666667;10,85624342;11,91558838;9,820175171;2,095413208;-1,36920433;0,288787294;210001,7223;2279811,119;10,87028722;stress
48,63333333;10,85871788;11,91558838;9,820175171;2,095413208;-1,381084774;0,27818618;210001,7262;2280330,755;10,87280657;stress
48,65;10,86000708;11,91558838;9,820175171;2,095413208;-1,390103436;0,273396896;210001,7337;2280601,486;10,87413841;stress
48,66666667;10,86142279;11,91558838;9,820175171;2,095413208;-1,399485158;0,267668622;210001,733;2280898,786;10,87559546;stress
48,68333333;10,86392296;11,91558838;9,820175171;2,095413208;-1,412006596;0,257927489;210001,734;2281423,821;10,8781561;stress
48,7;10,86708667;11,91558838;9,820175171;2,095413208;-1,424150734;0,246185302;210001,7479;2282088,201;10,88138282;stress
48,71666667;10,87029429;11,91558838;9,820175171;2,095413208;-1,434744266;0,233566827;210001,7527;2282761,801;10,884636;stress
48,73333333;10,8734519;11,91558838;9,820175171;2,095413208;-1,443887044;0,220682234;210001,7479;2283424,898;10,88782592;stress
48,75;10,87660998;11,91558838;9,820175171;2,095413208;-1,451884554;0,207684149;210001,7435;2284088,095;10,89100809;stress
48,76666667;10,87988197;11,91558838;9,820175171;2,095413208;-1,458959798;0,194495341;210001,749;2284775,214;10,89429836;stress
48,78333333;10,88333583;11,91558838;9,820175171;2,095413208;-1,465660584;0,181141273;210001,739;2285500,525;10,89777009;stress
48,8;10,88680939;11,91558838;9,820175171;2,095413208;-1,471866092;0,167788851;210001,7462;2286229,971;10,90125987;stress
48,81666667;10,89018937;11,91558838;9,820175171;2,095413208;-1,476977992;0,154524921;210001,7469;2286939,767;10,904648;stress
48,83333333;10,89350641;11,91558838;9,820175171;2,095413208;-1,481821494;0,141355813;210001,7423;2287636,347;10,90797399;stress
48,85;10,89647262;11,91558838;9,820175171;2,095413208;-1,487303108;0,128858816;210001,7344;2288259,251;10,91095817;stress
48,86666667;10,89962013;11,91558838;9,820175171;2,095413208;-1,492819263;0,116172075;210001,7383;2288920,227;10,91412797;stress
48,88333333;10,9032641;11,91558838;9,820175171;2,095413208;-1,498389161;0,103242644;210001,7486;2289685,46;10,91780532;stress
48,9;10,90705407;11,91558838;9,820175171;2,095413208;-1,503128205;0,090209248;210001,7429;2290481,355;10,92162486;stress
48,91666667;10,9106554;11,91558838;9,820175171;2,095413208;-1,50686054;0,077009192;210001,7578;2291237,634;10,92524242;stress
48,93333333;10,91330599;11,91558838;9,820175171;2,095413208;-1,512788357;0,066268944;210001,6657;2291794,258;10,92792596;stress
48,95;10,91548757;11,91558838;9,820175171;2,095413208;-1,520730498;0,058786243;210001,6588;2292252,39;10,93016348;stress
48,96666667;10,91819947;11,91558838;9,820175171;2,095413208;-1,528230096;0,049476132;210001,6522;2292821,889;10,93293469;stress
48,98333333;10,92126245;11,91558838;9,820175171;2,095413208;-1,533764207;0,038036553;210001,6531;2293465,114;10,93604009;stress
49;10,92416018;11,91558838;9,820175171;2,095413208;-1,539206749;0,026986166;210001,6571;2294073,638;10,93897874;stress
49,01666667;10,92686158;11,91558838;9,820175171;2,095413208;-1,544716059;0,016504495;210001,6571;2294640,932;10,94172094;stress
49,03333333;10,92990345;11,91558838;9,820175171;2,095413208;-1,548263893;0,004573376;210001,654;2295279,725;10,94479062;stress
49,05;10,93317021;11,91558838;9,820175171;2,095413208;-1,550016148;-0,008142942;210001,6547;2295965,743;10,94807195;stress
49,06666667;10,93588218;11,91558838;9,820175171;2,095413208;-1,553794399;-0,019061658;210001,6522;2296535,257;10,95081433;stress
49,08333333;10,93849152;11,91558838;9,820175171;2,095413208;-1,557086017;-0,029863785;210001,6504;2297083,218;10,95345023;stress
49,1;10,94081559;11,91558838;9,820175171;2,095413208;-1,560607597;-0,03965856;210001,5842;2297571,273;10,95580148;stress
49,11666667;10,94332589;11,91558838;9,820175171;2,095413208;-1,562720539;-0,05037468;210001,5851;2298098,437;10,95833051;stress
49,13333333;10,94645297;11,91558838;9,820175171;2,095413208;-1,561547817;-0,063031824;210001,5788;2298755,124;10,96145343;stress
49,15;10,94994216;11,91558838;9,820175171;2,095413208;-1,558386312;-0,0761458;210001,5686;2299487,854;10,96491922;stress
49,16666667;10,95353352;11,91558838;9,820175171;2,095413208;-1,554020523;-0,089090151;210001,5845;2300242,039;10,96847299;stress
49,18333333;10,95725334;11,91558838;9,820175171;2,095413208;-1,548909732;-0,101804603;210001,5808;2301023,201;10,97214339;stress
49,2;10,96108923;11,91558838;9,820175171;2,095413208;-1,543450468;-0,114362163;210001,5872;2301828,738;10,9759229;stress
49,21666667;10,96500559;11,91558838;9,820175171;2,095413208;-1,537694082;-0,12675595;210001,5932;2302651,175;10,97977724;stress
49,23333333;10,96895455;11,91558838;9,820175171;2,095413208;-1,531810404;-0,139413964;210001,5946;2303480,455;10,98366947;stress
49,25;10,97233834;11,91558838;9,820175171;2,095413208;-1,526908925;-0,152466908;210001,5921;2304191,052;10,98703047;stress
49,26666667;10,97530372;11,91558838;9,820175171;2,095413208;-1,522476878;-0,16499752;210001,5925;2304813,78;10,98998234;stress
49,28333333;10,97862077;11,91558838;9,820175171;2,095413208;-1,515595442;-0,177940605;210001,5985;2305510,361;10,99326298;stress
49,3;10,98223155;11,91558838;9,820175171;2,095413208;-1,507587398;-0,190877067;210001,5869;2306268,625;10,99682134;stress
49,31666667;10,98551703;11,91558838;9,820175171;2,095413208;-1,499613684;-0,203824536;210001,5932;2306958,577;11,0000667;stress
49,33333333;10,98880927;11,91558838;9,820175171;2,095413208;-1,490654424;-0,216586248;210001,5917;2307649,947;11,00331024;stress
49,35;10,99239342;11,91558838;9,820175171;2,095413208;-1,480936219;-0,229275946;210001,5864;2308402,618;11,00683106;stress
49,36666667;10,99606903;11,91558838;9,820175171;2,095413208;-1,470677343;-0,241663325;210001,5887;2309174,497;11,01043315;stress
49,38333333;10,99980428;11,91558838;9,820175171;2,095413208;-1,46005522;-0,253641774;210001,599;2309958,899;11,01408518;stress
49,4;11,00360145;11,91558838;9,820175171;2,095413208;-1,449359722;-0,264899977;210001,5981;2310756,305;11,01778608;stress
49,41666667;11,00693676;11,91558838;9,820175171;2,095413208;-1,438606517;-0,277249158;210001,5975;2311456,72;11,02105983;stress
49,43333333;11,00988313;11,91558838;9,820175171;2,095413208;-1,432863162;-0,289555311;210001,6057;2312075,457;11,02400525;stress
49,45;11,01381899;11,91558838;9,820175171;2,095413208;-1,425314463;-0,302256838;210001,6075;2312901,989;11,02794673;stress
49,46666667;11,01842212;11,91558838;9,820175171;2,095413208;-1,415118267;-0,31471933;210001,6046;2313868,645;11,03252744;stress
49,48333333;11,02347043;11,91558838;9,820175171;2,095413208;-1,404756488;-0,325808304;210001,599;2314928,79;11,03753811;stress
49,5;11,02863223;11,91558838;9,820175171;2,095413208;-1,394951592;-0,336427801;210001,6095;2316012,768;11,04264634;stress
49,51666667;11,03327644;11,91558838;9,820175171;2,095413208;-1,384020417;-0,348740327;210001,6038;2316988,052;11,04725667;stress
49,53333333;11,03726889;11,91558838;9,820175171;2,095413208;-1,373840729;-0,361922063;210001,6054;2317826,467;11,05124447;stress
49,55;11,04149049;11,91558838;9,820175171;2,095413208;-1,361806619;-0,375373084;210001,6079;2318713,004;11,05544021;stress
49,56666667;11,04602713;11,91558838;9,820175171;2,095413208;-1,348731654;-0,388428831;210001,6083;2319665,697;11,05992039;stress
49,58333333;11,05073141;11,91558838;9,820175171;2,095413208;-1,336093037;-0,400723499;210001,6058;2320653,597;11,06454449;stress
49,6;11,05552982;11,91558838;9,820175171;2,095413208;-1,323881511;-0,412497447;210001,604;2321661,263;11,06925233;stress
49,61666667;11,06019134;11,91558838;9,820175171;2,095413208;-1,310679991;-0,424607377;210001,6008;2322640,181;11,07382102;stress
49,63333333;11,0643142;11,91558838;9,820175171;2,095413208;-1,295309269;-0,438527999;210001,594;2323505,982;11,07788994;stress
49,65;11,068414;11,91558838;9,820175171;2,095413208;-1,279602666;-0,452612557;210001,6062;2324366,94;11,08194485;stress
49,66666667;11,0727896;11,91558838;9,820175171;2,095413208;-1,263219724;-0,465964927;210001,6274;2325285,817;11,08624067;stress
49,68333333;11,07744582;11,91558838;9,820175171;2,095413208;-1,248781455;-0,477750005;210001,635;2326263,622;11,09078753;stress
49,7;11,08210539;11,91558838;9,820175171;2,095413208;-1,234665932;-0,489124103;210001,6411;2327242,133;11,09532912;stress
49,71666667;11,08657688;11,91558838;9,820175171;2,095413208;-1,217533498;-0,501928813;210001,6337;2328181,144;11,09970269;stress
49,73333333;11,09134356;11,91558838;9,820175171;2,095413208;-1,201289072;-0,514090477;210001,6519;2329182,147;11,10437368;stress
49,75;11,09631752;11,91558838;9,820175171;2,095413208;-1,18738372;-0,524903505;210001,6478;2330226,679;11,10923515;stress
49,76666667;11,10153391;11,91558838;9,820175171;2,095413208;-1,175403502;-0,534443113;210001,6458;2331322,121;11,11433679;stress
49,78333333;11,10693472;11,91558838;9,820175171;2,095413208;-1,165524073;-0,542730588;210001,6424;2332456,291;11,11961895;stress
49,8;11,11227635;11,91558838;9,820175171;2,095413208;-1,157489353;-0,55063257;210001,6372;2333578,033;11,12482796;stress
49,81666667;11,11753841;11,91558838;9,820175171;2,095413208;-1,149035864;-0,558770563;210001,6573;2334683,066;11,12995562;stress
49,83333333;11,12268193;11,91558838;9,820175171;2,095413208;-1,138672969;-0,567636474;210001,6556;2335763,205;11,13496811;stress
49,85;11,12775385;11,91558838;9,820175171;2,095413208;-1,127529713;-0,576771566;210001,7325;2336828,308;11,13990903;stress
49,86666667;11,13343222;11,91558838;9,820175171;2,095413208;-1,119422959;-0,582261631;210001,7385;2338020,766;11,1454743;stress
49,88333333;11,13936473;11,91558838;9,820175171;2,095413208;-1,113549932;-0,585335628;210001,7435;2339266,593;11,1512977;stress
49,9;11,14501542;11,91558838;9,820175171;2,095413208;-1,109330515;-0,590273602;210001,74;2340453,238;11,15682007;stress
49,91666667;11,1505516;11,91558838;9,820175171;2,095413208;-1,105912451;-0,595571892;210001,7487;2341615,836;11,16222053;stress
49,93333333;11,15595961;11,91558838;9,820175171;2,095413208;-1,103063185;-0,601166491;210001,7512;2342751,518;11,16748601;stress
49,95;11,16121616;11,91558838;9,820175171;2,095413208;-1,100888063;-0,606963757;210001,8233;2343855,394;11,17259225;stress
49,96666667;11,16646662;11,91558838;9,820175171;2,095413208;-1,099075031;-0,612629269;210001,8186;2344957,991;11,17769353;stress
49,98333333;11,17190287;11,91558838;9,820175171;2,095413208;-1,097637825;-0,617461219;210001,8231;2346099,603;11,18299164;stress
50;11,17747766;11,91558838;9,820175171;2,095413208;-1,099027566;-0,620806083;210001,8222;2347270,309;11,18842918;stress
50,01666667;11,18303476;11,91558838;9,820175171;2,095413208;-1,101442691;-0,623903966;210001,8176;2348437,299;11,19384821;stress
50,03333333;11,189158;12,17422485;10,06469727;2,109527588;-1,098866213;-0,620508804;210001,7371;2349723,18;11,19987414;stress
50,05;11,19593766;12,17422485;10,06622314;2,108001709;-1,086543474;-0,605188117;210001,7454;2351146,909;11,20659978;stress
50,06666667;11,20233867;12,17422485;10,07003784;2,104187012;-1,084978395;-0,597111875;210001,7456;2352491,121;11,21291616;stress
50,08333333;11,20854089;12,17422485;10,13450623;2,039718628;-1,087010012;-0,591899116;210001,7449;2353793,587;11,21902144;stress
50,1;11,21436286;12,17422485;10,1764679;1,997756958;-1,080817113;-0,591858161;210001,7419;2355016,201;11,22475825;stress
50,11666667;11,21999352;12,17422485;10,1764679;1,997756958;-1,070668252;-0,594105807;210001,7408;2356198,639;11,2303103;stress
50,13333333;11,22606771;12,17422485;10,22262573;1,951599121;-1,055335975;-0,589134959;210001,7387;2357474,219;11,23633354;stress
50,15;11,23203718;12,17422485;10,22262573;1,951599121;-1,027706326;-0,583415649;210001,7355;2358727,807;11,24229294;stress
50,16666667;11,23765664;12,17422485;10,22262573;1,951599121;-1,002710685;-0,583250651;210001,7402;2359907,894;11,24789642;stress
50,18333333;11,24340911;12,17422485;10,22262573;1,951599121;-0,982456726;-0,582450711;210001,7422;2361115,913;11,2536122;stress
50,2;11,24913831;12,17422485;10,22262573;1,951599121;-0,967004727;-0,582515864;210001,7472;2362319,044;11,2592852;stress
50,21666667;11,25466838;12,17422485;10,22262573;1,951599121;-0,95092959;-0,585047726;210001,7508;2363480,359;11,26475653;stress
50,23333333;11,26041079;12,17422485;10,22262573;1,951599121;-0,931344603;-0,584047668;210001,7565;2364686,267;11,27045864;stress
50,25;11,26611352;12,17422485;10,22262573;1,951599121;-0,91465903;-0,583853789;210001,7507;2365883,839;11,27610884;stress
50,26666667;11,27167961;12,17422485;10,22262573;1,951599121;-0,902093368;-0,585578557;210001,7487;2367052,717;11,28160224;stress
50,28333333;11,27705185;12,17422485;10,22262573;1,951599121;-0,893257451;-0,589005419;210001,7675;2368180,888;11,2868792;stress
50,3;11,28219157;12,17422485;10,24360657;1,930618286;-0,885853136;-0,593713201;210001,7686;2369260,229;11,29190691;stress
50,31666667;11,28702197;12,17422485;10,25238037;1,921844482;-0,877718193;-0,599545562;210001,769;2370274,613;11,29661224;stress
50,33333333;11,29214834;12,17422485;10,26153564;1,912689209;-0,868590254;-0,60350225;210001,7687;2371351,151;11,30163457;stress
50,35;11,29784561;12,17422485;10,26535034;1,908874512;-0,857251436;-0,601539916;210001,7788;2372547,577;11,30726274;stress
50,36666667;11,30340503;12,17422485;10,26535034;1,908874512;-0,848473522;-0,601291019;210001,7702;2373715,055;11,31274121;stress
50,38333333;11,30888519;12,17422485;10,26535034;1,908874512;-0,842587871;-0,601631479;210001,7945;2374865,891;11,31812955;stress
50,4;11,31436631;12,17422485;10,29510498;1,879119873;-0,83831411;-0,601451801;210001,7962;2376016,926;11,32351602;stress
50,41666667;11,31951163;12,17422485;10,29853821;1,875686646;-0,831297654;-0,604763665;210001,8035;2377097,441;11,32855989;stress
50,43333333;11,3245758;12,17422485;10,29853821;1,875686646;-0,823437638;-0,608633469;210001,7968;2378160,918;11,33352256;stress
50,45;11,32990086;12,17422485;10,31494141;1,859283447;-0,816704721;-0,609558571;210001,7991;2379279,181;11,33875756;stress
50,46666667;11,33524859;12,17422485;10,31608582;1,858139038;-0,811460335;-0,609747154;210001,8044;2380402,205;11,34401378;stress
50,48333333;11,34031718;12,17422485;10,38627625;1,787948608;-0,805154438;-0,61265472;210001,802;2381466,609;11,34898191;stress
50,5;11,34493555;12,17422485;10,40649414;1,767730713;-0,78633762;-0,621038031;210001,7998;2382436,465;11,3535256;stress
50,51666667;11,34928539;12,17422485;10,40649414;1,767730713;-0,763550707;-0,631688352;210001,7985;2383349,932;11,35780545;stress
50,53333333;11,35365345;12,17422485;10,40649414;1,767730713;-0,742551478;-0,641484414;210001,8066;2384267,224;11,36208786;stress
50,55;11,35820454;12,17422485;10,41641235;1,7578125;-0,723898782;-0,649668828;210001,8033;2385222,954;11,3665513;stress
50,56666667;11,36285311;12,17422485;10,41641235;1,7578125;-0,704554512;-0,657297592;210001,8069;2386199,154;11,37112082;stress
50,58333333;11,36729263;12,17422485;10,41641235;1,7578125;-0,682327601;-0,666665141;210001,815;2387131,453;11,37548111;stress
50,6;11,37163813;12,17422485;10,41641235;1,7578125;-0,66017718;-0,676171888;210001,8095;2388044,008;11,37973813;stress
50,61666667;11,37616655;12,17422485;10,41641235;1,7578125;-0,640264076;-0,684058316;210001,8081;2388994,975;11,38417813;stress
50,63333333;11,38122474;12,17422485;10,41641235;1,7578125;-0,622963793;-0,686006028;210001,8058;2390057,196;11,38916657;stress
50,65;11,38642062;12,17422485;10,41641235;1,7578125;-0,607664633;-0,685694417;210001,8316;2391148,33;11,3942933;stress
50,66666667;11,39138666;12,17422485;10,4183197;1,755905151;-0,594941893;-0,688065224;210001,8304;2392191,198;11,39917244;stress
50,68333333;11,39614172;12,17422485;10,4183197;1,755905151;-0,5825325;-0,692065121;210001,8357;2393189,761;11,40382941;stress
50,7;11,40076334;12,17422485;10,4511261;1,723098755;-0,568359833;-0,697087575;210001,8287;2394160,302;11,40835192;stress
50,71666667;11,405364;12,17422485;10,51254272;1,661682129;-0,550896791;-0,702673741;210001,8306;2395126,44;11,41286372;stress
50,73333333;11,41020494;12,17422485;10,51254272;1,661682129;-0,525513453;-0,705349622;210001,8368;2396143,037;11,41766063;stress
50,75;11,4148047;12,17422485;10,51254272;1,661682129;-0,497056592;-0,710885159;210001,8379;2397108,987;11,42222342;stress
50,76666667;11,41950917;12,17422485;10,51254272;1,661682129;-0,46910091;-0,715067863;210001,8317;2398096,926;11,4268873;stress
50,78333333;11,42446637;12,17422485;10,51254272;1,661682129;-0,442278203;-0,715336246;210001,8477;2399137,938;11,43180493;stress
50,8;11,4292567;12,17422485;10,51254272;1,661682129;-0,417908733;-0,71864655;210001,8595;2400143,907;11,43653754;stress
50,81666667;11,43384547;12,17422485;10,51254272;1,661682129;-0,394937255;-0,724281098;210001,8647;2401107,549;11,44104983;stress
50,83333333;11,4382247;12,17422485;10,51483154;1,659393311;-0,371128166;-0,731350573;210001,8689;2402027,188;11,44534107;stress
50,85;11,44244112;12,17422485;10,51483154;1,659393311;-0,345280773;-0,73934708;210001,874;2402912,636;11,44946555;stress
50,86666667;11,44645887;12,17422485;10,51483154;1,659393311;-0,316561629;-0,748255236;210001,8758;2403756,363;11,45338805;stress
50,88333333;11,4504088;12,17422485;10,51483154;1,659393311;-0,288370877;-0,756473724;210001,8784;2404585,847;11,45723617;stress
50,9;11,45438027;12,17422485;10,51483154;1,659393311;-0,262604936;-0,763406037;210001,8801;2405419,857;11,46110014;stress
50,91666667;11,45832977;12,17422485;10,51483154;1,659393311;-0,237495879;-0,769782235;210001,8753;2406249,252;11,46494021;stress
50,93333333;11,46293134;12,17422485;10,52398682;1,650238037;-0,21792704;-0,770915527;210001,8761;2407215,58;11,46945597;stress
50,95;11,46823736;12,18986511;10,5594635;1,630401611;-0,199958477;-0,759282696;210001,8703;2408329,847;11,47470809;stress
50,96666667;11,47308268;12,20283508;10,57891846;1,623916626;-0,176249405;-0,757010329;210001,8838;2409347,363;11,47949697;stress
50,98333333;11,47733944;12,20283508;10,57891846;1,623916626;-0,145115514;-0,763967816;210001,8881;2410241,283;11,48368879;stress
51;11,48139195;12,20283508;10,57891846;1,623916626;-0,112503794;-0,77232702;210001,8904;2411092,31;11,4876628;stress
51,01666667;11,48529306;12,20283508;10,57891846;1,623916626;-0,07926644;-0,780530801;210001,8864;2411911,543;11,49147423;stress
51,03333333;11,489112;12,20283508;10,57891846;1,623916626;-0,04586506;-0,788186519;210001,897;2412713,52;11,4951979;stress
51,05;11,49291157;12,20283508;10,57891846;1,623916626;-0,012717347;-0,795275747;210001,9012;2413511,43;11,49890004;stress
51,06666667;11,49675372;12,20283508;10,57891846;1,623916626;0,019017341;-0,801522066;210001,8986;2414318,282;11,50264349;stress
51,08333333;11,50055448;12,20283508;10,57891846;1,623916626;0,051899182;-0,807808227;210001,9;2415116,441;11,50634631;stress
51,1;11,50440172;12,20283508;10,57891846;1,623916626;0,081769502;-0,812616318;210001,8965;2415924,362;11,51009207;stress
51,11666667;11,50842671;12,20283508;10,57891846;1,623916626;0,106334055;-0,815365215;210001,9072;2416769,609;11,5140161;stress
51,13333333;11,51252342;12,20283508;10,57891846;1,623916626;0,130450387;-0,817706095;210001,9212;2417629,918;11,51801671;stress
51,15;11,51649756;12,20283508;10,57891846;1,623916626;0,158505508;-0,821231223;210001,9241;2418464,488;11,52189707;stress
51,16666667;11,52047075;12,20283508;10,57891846;1,623916626;0,190437033;-0,825842156;210001,9162;2419298,857;11,52578583;stress
51,18333333;11,52439392;12,20283508;10,57891846;1,623916626;0,224252458;-0,830844337;210001,9119;2420122,723;11,52962609;stress
51,2;11,5283269;12,20283508;10,57891846;1,623916626;0,254797347;-0,83420562;210001,9256;2420948,649;11,53347024;stress
51,21666667;11,53220224;12,20283508;10,57891846;1,623916626;0,282802172;-0,836234445;210001,9311;2421762,471;11,53725054;stress
51,23333333;11,53598978;12,20283508;10,57891846;1,623916626;0,310495929;-0,837666561;210001,9327;2422557,854;11,54094019;stress
51,25;11,5406138;12,20283508;10,57891846;1,623916626;0,323931988;-0,825516847;210001,9363;2423528,898;11,54549336;stress
51,26666667;11,54560279;12,25357056;10,57891846;1,6746521;0,346895731;-0,801748957;210001,9353;2424576,585;11,55044506;stress
51,28333333;11,55011106;12,25357056;10,57891846;1,6746521;0,381218631;-0,791674875;210001,9323;2425523,322;11,5549248;stress
51,3;11,55438493;12,25357056;10,57891846;1,6746521;0,415457823;-0,788070168;210001,9257;2426420,835;11,5591589;stress
51,31666667;11,55830258;12,25357056;10,57891846;1,6746521;0,452937785;-0,791054745;210001,9223;2427243,542;11,56301581;stress
51,33333333;11,56195167;12,25357056;10,57891846;1,6746521;0,494622167;-0,795669216;210001,9678;2428009,851;11,56659065;stress
51,35;11,56555529;12,25357056;10,57891846;1,6746521;0,536632849;-0,799601295;210001,978;2428766,611;11,57011686;stress
51,36666667;11,56942375;12,25357056;10,70709229;1,546478271;0,569935782;-0,799591664;210001,9494;2429578,987;11,57390887;stress
51,38333333;11,57293059;12,25357056;10,70709229;1,546478271;0,617388736;-0,805356412;210001,9413;2430315,423;11,57734738;stress
51,4;11,57602458;12,25357056;10,70709229;1,546478271;0,676840494;-0,815492345;210001,9438;2430965,161;11,58037806;stress
51,41666667;11,57903529;12,25357056;10,70709229;1,546478271;0,738205688;-0,823544314;210001,9448;2431597,411;11,58331689;stress
51,43333333;11,58225938;12,25357056;10,70709229;1,546478271;0,793186516;-0,827725173;210001,9527;2432274,47;11,58646135;stress
51,45;11,58573891;12,25357056;10,70709229;1,546478271;0,837584937;-0,827600331;210001,9533;2433005,172;11,58985625;stress
51,46666667;11,5891389;12,25357056;10,70709229;1,546478271;0,879660824;-0,825065969;210001,9546;2433719,169;11,59316644;stress
51,48333333;11,59219023;12,25357056;10,70709229;1,546478271;0,937032957;-0,826404439;210001,9499;2434359,949;11,59613522;stress
51,5;11,59507601;12,25357056;10,70709229;1,546478271;0,998793484;-0,827345103;210001,9496;2434965,962;11,59893902;stress
51,51666667;11,59793371;12,25357056;10,70709229;1,546478271;1,057437615;-0,825030361;210001,9612;2435566,079;11,60171069;stress
51,53333333;11,60072202;12,25357056;10,70709229;1,546478271;1,118546393;-0,822241986;210001,9589;2436151,624;11,60441447;stress
51,55;11,60353897;12,25357056;10,70709229;1,546478271;1,173993149;-0,815622807;210001,9639;2436743,184;11,60714289;stress
51,56666667;11,60633108;12,25357056;10,70709229;1,546478271;1,227139643;-0,806618545;210001,9614;2437329,527;11,60984567;stress
51,58333333;11,60915476;12,25357056;10,70709229;1,546478271;1,270703143;-0,79261531;210001,9639;2437922,501;11,61257601;stress
51,6;11,61208601;12,25357056;10,70709229;1,546478271;1,293197559;-0,770409306;210001,9688;2438538,063;11,61540698;stress
51,61666667;11,61497448;12,25357056;10,70709229;1,546478271;1,312472309;-0,746047412;210001,9633;2439144,641;11,61819705;stress
51,63333333;11,61768857;12,25357056;10,70709229;1,546478271;1,36127692;-0,731108645;210001,9949;2439714,599;11,62082728;stress
51,65;11,62061239;12,25357056;10,70709229;1,546478271;1,398210614;-0,712175466;210002,0026;2440328,602;11,62366505;stress
51,66666667;11,62366767;12,25357056;10,70709229;1,546478271;1,389029124;-0,676519432;210001,9955;2440970,211;11,62662125;stress
51,68333333;11,62677085;12,25357056;10,70709229;1,546478271;1,331360971;-0,625354677;210002,0102;2441621,878;11,62961735;stress
51,7;11,62991346;12,25357056;10,71929932;1,53427124;1,221638659;-0,559301917;210002,0119;2442281,827;11,63264828;stress
51,71666667;11,63285578;12,25357056;10,77384949;1,479721069;1,143792683;-0,501187184;210002,0077;2442899,713;11,63549161;stress
51,73333333;11,63562258;12,25357056;10,77384949;1,479721069;1,15652359;-0,473484809;210002,0166;2443480,743;11,63818737;stress
51,75;11,63844277;12,25357056;10,77384949;1,479721069;1,163866765;-0,44404184;210002,0171;2444072,981;11,64093831;stress
51,76666667;11,64134217;12,25357056;10,77384949;1,479721069;1,109623071;-0,391244237;210002,0159;2444681,855;11,64375458;stress
51,78333333;11,64427855;12,25357056;10,77384949;1,479721069;0,976268352;-0,313538642;210002,009;2445298,496;11,64659781;stress
51,8;11,64720178;12,25357056;10,77384949;1,479721069;0,760164036;-0,21238758;210002,0074;2445912,373;11,64942245;stress
51,81666667;11,65005025;12,25357056;10,77384949;1,479721069;0,468301889;-0,090767597;210002,0326;2446510,551;11,65217099;stress
